cotacaoVenda,dataHoraCotacao,tipoBoletim
"3,8192",2014-07-03 12:06:26.772,Intermediário
"3,8038",2014-07-03 13:11:28.773,Intermediário
"3,8219",2014-07-03 13:11:28.779,Fechamento
"3,7965",2014-07-04 10:09:26.91,Abertura
"3,7996",2014-07-04 11:06:24.878,Intermediário
"3,7985",2014-07-04 12:11:32.026,Intermediário
"3,7981",2014-07-04 12:11:32.032,Fechamento
"3,7974",2014-07-07 10:04:55.823,Abertura
"3,7985",2014-07-07 11:08:22.211,Intermediário
"3,8053",2014-07-07 12:03:23.645,Intermediário
"3,8043",2014-07-07 13:05:22.142,Intermediário
"3,8026",2014-07-07 13:05:22.155,Fechamento
"3,794",2014-07-08 10:03:24.559,Abertura
"3,7927",2014-07-08 11:10:24.667,Intermediário
"3,791",2014-07-08 12:07:32.585,Intermediário
"3,7925",2014-07-08 12:07:32.591,Fechamento
"3,7939",2014-07-09 10:08:14.294,Abertura
"3,7934",2014-07-09 11:14:04.605,Intermediário
"3,7923",2014-07-09 12:03:32.973,Intermediário
"3,785",2014-07-09 13:11:46.793,Intermediário
"3,7924",2014-07-09 13:11:46.803,Fechamento
"3,8059",2014-07-10 10:05:29.762,Abertura
"3,8107",2014-07-10 11:07:27.517,Intermediário
"3,8051",2014-07-10 12:03:24.762,Intermediário
"3,8055",2014-07-10 13:02:45.118,Intermediário
"3,8074",2014-07-10 13:02:45.13,Fechamento
"3,8051",2014-07-11 10:11:24.66,Abertura
"3,8083",2014-07-11 11:02:30.709,Intermediário
"3,7999",2014-07-11 12:11:23.639,Intermediário
"3,8007",2014-07-11 13:11:36.455,Intermediário
"3,8028",2014-07-11 13:11:36.466,Fechamento
"3,794",2014-07-14 10:03:25.954,Abertura
"3,7919",2014-07-14 11:11:25.944,Intermediário
"3,785",2014-07-14 12:03:22.359,Intermediário
"3,7819",2014-07-14 13:41:58.408,Intermediário
"3,7879",2014-07-14 13:41:58.416,Fechamento
"3,805",2014-07-15 10:05:28.442,Abertura
"3,7994",2014-07-15 11:07:26.987,Intermediário
"3,8136",2014-07-15 12:09:24.315,Intermediário
"3,815",2014-07-15 13:02:56.894,Intermediário
"3,8064",2014-07-15 13:02:56.899,Fechamento
"3,8015",2014-07-16 10:02:30.697,Abertura
"3,7982",2014-07-16 11:06:25.616,Intermediário
"3,8037",2014-07-16 12:09:23.759,Intermediário
"3,8112",2014-07-16 13:05:44.504,Intermediário
"3,8023",2014-07-16 13:05:44.519,Fechamento
"3,8299",2014-07-17 10:06:26.975,Abertura
"3,8287",2014-07-17 11:11:26.542,Intermediário
"3,8254",2014-07-17 12:05:29.429,Intermediário
"3,8426",2014-07-17 13:11:56.216,Intermediário
"3,8318",2014-07-17 13:11:56.227,Fechamento
"3,8121",2014-07-18 10:04:24.761,Abertura
"3,8196",2014-07-18 11:06:25.693,Intermediário
"3,816",2014-07-18 12:09:24.143,Intermediário
"3,8115",2014-07-18 13:02:42.739,Intermediário
"3,817",2014-07-18 13:02:42.743,Fechamento
"3,7982",2014-07-21 10:04:23.131,Abertura
"3,7977",2014-07-21 11:13:21.736,Intermediário
"3,7974",2014-07-21 12:06:22.544,Intermediário
"3,7893",2014-07-21 13:05:31.023,Intermediário
"3,7956",2014-07-21 13:05:31.034,Fechamento
"3,7796",2014-07-22 10:06:22.652,Abertura
"3,7811",2014-07-22 11:07:24.325,Intermediário
"3,7769",2014-07-22 12:04:20.861,Intermediário
"3,7679",2014-07-22 13:07:42.767,Intermediário
"3,7752",2014-07-22 13:07:42.776,Fechamento
"3,7794",2014-07-23 10:08:23.373,Abertura
"3,7865",2014-07-23 11:09:23.009,Intermediário
"3,7846",2014-07-23 12:11:24.606,Intermediário
"3,7815",2014-07-23 13:04:43.475,Intermediário
"3,7823",2014-07-23 13:04:43.489,Fechamento
"3,7769",2014-07-24 10:04:22.429,Abertura
"3,7663",2014-07-24 11:03:21.886,Intermediário
"3,7714",2014-07-24 12:09:23.965,Intermediário
"3,7693",2014-07-24 13:04:42.979,Intermediário
"3,7705",2014-07-24 13:04:42.984,Fechamento
"3,7905",2014-07-25 10:06:23.388,Abertura
"3,7866",2014-07-25 11:04:23.091,Intermediário
"3,7815",2014-07-25 12:02:32.49,Intermediário
"3,7856",2014-07-25 13:08:32.602,Intermediário
"3,7842",2014-07-25 13:08:32.614,Fechamento
"3,7898",2014-07-28 10:02:29.564,Abertura
"3,7919",2014-07-28 11:04:20.998,Intermediário
"3,7931",2014-07-28 12:09:21.338,Intermediário
"3,7868",2014-07-28 13:09:20.299,Intermediário
"3,7896",2014-07-28 13:09:20.305,Fechamento
"3,772",2014-07-29 10:04:22.838,Abertura
"3,775",2014-07-29 11:02:28.699,Intermediário
"3,7746",2014-07-29 12:03:20.336,Intermediário
"3,7764",2014-07-29 13:10:27.16,Intermediário
"3,7737",2014-07-29 13:10:27.218,Fechamento
"3,7846",2014-07-30 10:08:21.412,Abertura
"3,7902",2014-07-30 11:04:18.31,Intermediário
"3,7972",2014-07-30 12:05:24.192,Intermediário
"3,8082",2014-07-30 13:07:44.321,Intermediário
"3,7947",2014-07-30 13:07:44.328,Fechamento
"3,8235",2014-07-31 10:10:22.801,Abertura
"3,8234",2014-07-31 11:05:26.278,Intermediário
"3,8258",2014-07-31 12:11:21.213,Intermediário
"3,8362",2014-07-31 13:07:00.806,Intermediário
"3,8296",2014-07-31 13:07:00.816,Fechamento
"3,8118",2014-08-01 10:09:20.449,Abertura
"3,8039",2014-08-01 11:02:28.082,Intermediário
"3,7978",2014-08-01 12:10:21.444,Intermediário
"3,8124",2014-08-01 13:09:28.705,Intermediário
"3,805",2014-08-01 13:09:28.709,Fechamento
"3,7921",2014-08-04 10:05:23.298,Abertura
"3,7991",2014-08-04 11:02:28.268,Intermediário
"3,8094",2014-08-04 12:03:20.278,Intermediário
"3,8088",2014-08-04 13:08:08.838,Intermediário
"3,8024",2014-08-04 13:08:08.847,Fechamento
"3,8337",2014-08-05 10:07:23.707,Abertura
"3,8407",2014-08-05 11:03:21.483,Intermediário
"3,8352",2014-08-05 12:08:21.976,Intermediário
"3,8433",2014-08-05 13:09:32.487,Intermediário
"3,8394",2014-08-05 13:09:32.519,Fechamento
"3,8482",2014-08-06 10:04:21.298,Abertura
"3,8351",2014-08-06 11:06:24.044,Intermediário
"3,8338",2014-08-06 12:09:20.781,Intermediário
"3,8314",2014-08-06 13:05:14.771,Intermediário
"3,8365",2014-08-06 13:05:14.891,Fechamento
"3,8346",2014-08-07 10:02:29.043,Abertura
"3,8298",2014-08-07 11:02:25.798,Intermediário
"3,8371",2014-08-07 12:04:19.619,Intermediário
"3,8587",2014-08-07 13:02:33.505,Intermediário
"3,8421",2014-08-07 13:02:33.511,Fechamento
"3,8635",2014-08-08 10:06:20.303,Abertura
"3,8673",2014-08-08 11:08:20.794,Intermediário
"3,8584",2014-08-08 12:09:21.17,Intermediário
"3,8511",2014-08-08 13:08:27.891,Intermediário
"3,8566",2014-08-08 13:08:27.9,Fechamento
"3,8266",2014-08-11 10:06:23.847,Abertura
"3,8265",2014-08-11 11:09:25.966,Intermediário
"3,8269",2014-08-11 12:06:22.16,Intermediário
"3,8187",2014-08-11 13:06:30.718,Intermediário
"3,8239",2014-08-11 13:06:30.729,Fechamento
"3,8273",2014-08-12 10:09:22.251,Abertura
"3,8233",2014-08-12 11:02:25.987,Intermediário
"3,8273",2014-08-12 12:11:21.86,Intermediário
"3,8225",2014-08-12 13:05:38.841,Intermediário
"3,8272",2014-08-12 13:05:38.855,Fechamento
"3,7893",2014-08-13 10:05:25.243,Abertura
"3,7903",2014-08-13 11:11:20.613,Intermediário
"3,7925",2014-08-13 12:03:21.319,Intermediário
"3,7945",2014-08-13 13:03:31.248,Intermediário
"3,7887",2014-08-13 13:03:31.255,Fechamento
"3,7914",2014-08-14 10:06:23.015,Abertura
"3,7862",2014-08-14 11:04:22.069,Intermediário
"3,7885",2014-08-14 12:05:24.092,Intermediário
"3,7913",2014-08-14 13:08:02.171,Intermediário
"3,7898",2014-08-14 13:08:02.18,Fechamento
"3,7784",2014-08-15 10:08:21.51,Abertura
"3,7816",2014-08-15 11:06:23.378,Intermediário
"3,7947",2014-08-15 12:07:23.052,Intermediário
"3,7954",2014-08-15 13:04:45.31,Intermediário
"3,7865",2014-08-15 13:04:45.323,Fechamento
"3,7757",2014-08-18 10:07:24.713,Abertura
"3,7802",2014-08-18 11:03:19.466,Intermediário
"3,7826",2014-08-18 12:07:23.144,Intermediário
"3,7778",2014-08-18 13:05:42.972,Intermediário
"3,7781",2014-08-18 13:05:42.982,Fechamento
"3,7611",2014-08-19 10:02:29.851,Abertura
"3,7541",2014-08-19 11:08:19.519,Intermediário
"3,7538",2014-08-19 12:10:22.233,Intermediário
"3,7511",2014-08-19 13:04:34.071,Intermediário
"3,7546",2014-08-19 13:04:34.078,Fechamento
"3,7513",2014-08-20 10:11:21.947,Abertura
"3,7559",2014-08-20 11:10:20.953,Intermediário
"3,7567",2014-08-20 12:11:22.069,Intermediário
"3,7497",2014-08-20 13:03:45.086,Intermediário
"3,7507",2014-08-20 13:03:45.095,Fechamento
"3,7486",2014-08-21 10:09:26.049,Abertura
"3,7497",2014-08-21 11:09:20.36,Intermediário
"3,745",2014-08-21 12:07:23.703,Intermediário
"3,7437",2014-08-21 13:08:15.094,Intermediário
"3,7468",2014-08-21 13:08:15.099,Fechamento
"3,775",2014-08-22 10:10:23.957,Abertura
"3,7758",2014-08-22 11:06:20.748,Intermediário
"3,7803",2014-08-22 12:09:22.269,Intermediário
"3,7751",2014-08-22 13:09:47.924,Intermediário
"3,7752",2014-08-22 13:09:47.942,Fechamento
"3,7811",2014-08-25 10:07:23.818,Abertura
"3,7833",2014-08-25 11:06:21.179,Intermediário
"3,7807",2014-08-25 12:07:22.307,Intermediário
"3,7861",2014-08-25 13:02:38.889,Intermediário
"3,7829",2014-08-25 13:02:38.914,Fechamento
"3,7775",2014-08-26 10:09:21.197,Abertura
"3,7738",2014-08-26 11:10:20.894,Intermediário
"3,7697",2014-08-26 12:07:23.439,Intermediário
"3,7669",2014-08-26 13:05:37.542,Intermediário
"3,7693",2014-08-26 13:05:37.553,Fechamento
"3,7432",2014-08-27 10:10:24.054,Abertura
"3,7497",2014-08-27 11:04:18.837,Intermediário
"3,7525",2014-08-27 12:09:20.245,Intermediário
"3,7446",2014-08-27 13:11:59.39,Intermediário
"3,7445",2014-08-27 13:11:59.4,Fechamento
"3,7262",2014-08-28 10:08:20.716,Abertura
"3,7288",2014-08-28 11:07:22.086,Intermediário
"3,7316",2014-08-28 12:02:27.732,Intermediário
"3,7345",2014-08-28 13:04:33.099,Intermediário
"3,7303",2014-08-28 13:04:33.121,Fechamento
"3,7177",2014-08-29 10:02:26.955,Abertura
"3,7137",2014-08-29 11:08:18.729,Intermediário
"3,7162",2014-08-29 12:11:20.124,Intermediário
"3,7156",2014-08-29 13:05:02.076,Intermediário
"3,7146",2014-08-29 13:05:02.083,Fechamento
"3,7158",2014-09-01 10:03:24.778,Abertura
"3,7202",2014-09-01 11:09:23.062,Intermediário
"3,715",2014-09-01 12:04:21.494,Intermediário
"3,7171",2014-09-01 13:03:17.484,Intermediário
"3,7156",2014-09-01 13:03:17.5,Fechamento
"3,7212",2014-09-02 10:09:20.25,Abertura
"3,7195",2014-09-02 11:07:24.791,Intermediário
"3,7195",2014-09-02 12:09:21.256,Intermediário
"3,7159",2014-09-02 13:06:36.633,Intermediário
"3,7164",2014-09-02 13:06:36.646,Fechamento
"3,6716",2014-09-03 10:04:20.169,Abertura
"3,6769",2014-09-03 11:02:25.045,Intermediário
"3,6749",2014-09-03 12:10:21.941,Intermediário
"3,6716",2014-09-03 13:07:36.716,Intermediário
"3,6719",2014-09-03 13:07:36.725,Fechamento
"3,6706",2014-09-04 10:06:21.838,Abertura
"3,6656",2014-09-04 11:11:20.544,Intermediário
"3,6723",2014-09-04 12:11:20.215,Intermediário
"3,6585",2014-09-04 13:11:46.69,Intermediário
"3,6552",2014-09-04 13:11:46.701,Fechamento
"3,6507",2014-09-05 10:11:25.306,Abertura
"3,6514",2014-09-05 11:04:19.574,Intermediário
"3,671",2014-09-05 12:03:23.175,Intermediário
"3,6611",2014-09-05 13:13:36.185,Intermediário
"3,6572",2014-09-05 13:13:36.251,Fechamento
"3,629",2014-09-08 10:10:23.227,Abertura
"3,6317",2014-09-08 11:11:20.909,Intermediário
"3,6362",2014-09-08 12:10:21.547,Intermediário
"3,6366",2014-09-08 13:06:35.01,Intermediário
"3,6309",2014-09-08 13:06:35.021,Fechamento
"3,6777",2014-09-09 10:10:24.908,Abertura
"3,6748",2014-09-09 11:05:22.394,Intermediário
"3,6661",2014-09-09 12:10:21.828,Intermediário
"3,6706",2014-09-09 13:10:34.319,Intermediário
"3,6702",2014-09-09 13:10:34.33,Fechamento
"3,7053",2014-09-10 10:07:22.844,Abertura
"3,7111",2014-09-10 11:10:22.213,Intermediário
"3,7089",2014-09-10 12:02:28.109,Intermediário
"3,7049",2014-09-10 13:10:04.405,Intermediário
"3,7055",2014-09-10 13:10:04.42,Fechamento
"3,7188",2014-09-11 10:03:22.235,Abertura
"3,7112",2014-09-11 11:08:21.28,Intermediário
"3,7167",2014-09-11 12:10:23.117,Intermediário
"3,7136",2014-09-11 13:03:30.034,Intermediário
"3,7125",2014-09-11 13:03:30.046,Fechamento
"3,7565",2014-09-12 10:07:23.595,Abertura
"3,7707",2014-09-12 11:09:19.164,Intermediário
"3,7912",2014-09-12 12:09:18.889,Intermediário
"3,7817",2014-09-12 13:11:46.026,Intermediário
"3,7767",2014-09-12 13:11:46.037,Fechamento
"3,7945",2014-09-15 10:09:25.893,Abertura
"3,7911",2014-09-15 11:04:20.952,Intermediário
"3,8096",2014-09-15 12:06:20.672,Intermediário
"3,8089",2014-09-15 13:09:10.187,Intermediário
"3,8008",2014-09-15 13:09:10.2,Fechamento
"3,7889",2014-09-16 10:04:25.162,Abertura
"3,7945",2014-09-16 11:11:21.444,Intermediário
"3,7926",2014-09-16 12:02:28.761,Intermediário
"3,7809",2014-09-16 13:03:30.531,Intermediário
"3,8006",2014-09-16 13:03:30.538,Fechamento
"3,8084",2014-09-17 10:05:24.753,Abertura
"3,8107",2014-09-17 11:02:28.468,Intermediário
"3,827",2014-09-17 12:03:19.721,Intermediário
"3,8322",2014-09-17 13:03:54.58,Intermediário
"3,8188",2014-09-17 13:03:54.594,Fechamento
"3,8809",2014-09-18 10:02:28.169,Abertura
"3,8886",2014-09-18 11:04:20.635,Intermediário
"3,8788",2014-09-18 12:10:23.257,Intermediário
"3,8622",2014-09-18 13:11:49.173,Intermediário
"3,8747",2014-09-18 13:11:49.182,Fechamento
"3,8587",2014-09-19 10:04:20.722,Abertura
"3,8556",2014-09-19 11:05:24.287,Intermediário
"3,8657",2014-09-19 12:02:28.58,Intermediário
"3,8759",2014-09-19 13:10:47.692,Intermediário
"3,8602",2014-09-19 13:10:47.7,Fechamento
"3,8955",2014-09-22 10:05:26.455,Abertura
"3,9056",2014-09-22 11:10:21.846,Intermediário
"3,8985",2014-09-22 12:11:20.818,Intermediário
"3,9013",2014-09-22 13:10:24.887,Intermediário
"3,9006",2014-09-22 13:10:24.895,Fechamento
"3,9366",2014-09-23 10:02:30.568,Abertura
"3,9215",2014-09-23 11:03:18.165,Intermediário
"3,937",2014-09-23 12:06:19.998,Intermediário
"3,946",2014-09-23 13:08:37.75,Intermediário
"3,9335",2014-09-23 13:08:37.756,Fechamento
"3,9367",2014-09-24 10:06:22.015,Abertura
"3,951",2014-09-24 11:05:25.191,Intermediário
"3,9354",2014-09-24 12:09:20.395,Intermediário
"3,9287",2014-09-24 13:04:44.685,Intermediário
"3,9342",2014-09-24 13:04:44.7,Fechamento
"3,918",2014-09-25 10:02:28.723,Abertura
"3,9281",2014-09-25 11:06:22.242,Intermediário
"3,9391",2014-09-25 12:07:32.081,Intermediário
"3,9455",2014-09-25 13:08:00.444,Intermediário
"3,9297",2014-09-25 13:08:00.462,Fechamento
"3,967",2014-09-26 10:08:22.247,Abertura
"3,9588",2014-09-26 11:11:24.103,Intermediário
"3,9511",2014-09-26 12:02:29.562,Intermediário
"3,9393",2014-09-26 13:05:32.969,Intermediário
"3,9523",2014-09-26 13:05:32.974,Fechamento
"4,0003",2014-09-29 10:09:42.667,Abertura
"3,9819",2014-09-29 11:05:24.705,Intermediário
"3,9782",2014-09-29 12:03:20.58,Intermediário
"3,9811",2014-09-29 13:02:37.486,Intermediário
"3,9897",2014-09-29 13:02:37.5,Fechamento
"3,9782",2014-09-30 10:09:22.678,Abertura
"3,981",2014-09-30 11:09:20.208,Intermediário
"3,9674",2014-09-30 12:11:21.606,Intermediário
"3,9718",2014-09-30 13:07:31.719,Intermediário
"3,9755",2014-09-30 13:07:31.767,Fechamento
"3,9844",2014-10-01 10:08:23.198,Abertura
"3,9853",2014-10-01 11:05:26.149,Intermediário
"3,9868",2014-10-01 12:08:22.909,Intermediário
"4,0177",2014-10-01 13:06:15.953,Intermediário
"3,9929",2014-10-01 13:06:15.963,Fechamento
"3,9948",2014-10-02 10:03:21.298,Abertura
"3,9915",2014-10-02 11:11:20.389,Intermediário
"3,9977",2014-10-02 12:04:19.4,Intermediário
"4,0166",2014-10-02 13:02:31.186,Intermediário
"4,0003",2014-10-02 13:02:31.206,Fechamento
"3,9909",2014-10-03 10:09:22.703,Abertura
"3,9811",2014-10-03 11:04:19.576,Intermediário
"3,9975",2014-10-03 12:05:23.911,Intermediário
"3,971",2014-10-03 13:05:35.835,Intermediário
"3,9796",2014-10-03 13:05:35.859,Fechamento
"3,8309",2014-10-06 10:03:24.327,Abertura
"3,8681",2014-10-06 11:34:11.362,Intermediário
"3,8675",2014-10-06 12:02:28.721,Intermediário
"3,8654",2014-10-06 13:02:58.394,Intermediário
"3,8627",2014-10-06 13:02:58.407,Fechamento
"3,8802",2014-10-07 10:04:19.581,Abertura
"3,8892",2014-10-07 11:06:20.296,Intermediário
"3,8558",2014-10-07 12:07:24.464,Intermediário
"3,8458",2014-10-07 13:11:36.389,Intermediário
"3,8636",2014-10-07 13:11:36.399,Fechamento
"3,8244",2014-10-08 10:03:21.324,Abertura
"3,8746",2014-10-08 11:09:18.688,Intermediário
"3,8953",2014-10-08 12:07:24.159,Intermediário
"3,8878",2014-10-08 13:08:55.638,Intermediário
"3,8679",2014-10-08 13:08:55.651,Fechamento
"3,8636",2014-10-09 10:10:26.07,Abertura
"3,8654",2014-10-09 11:08:20.138,Intermediário
"3,876",2014-10-09 12:07:22.804,Intermediário
"3,8593",2014-10-09 13:03:40.25,Intermediário
"3,8564",2014-10-09 13:03:40.259,Fechamento
"3,8628",2014-10-10 10:10:22.998,Abertura
"3,8652",2014-10-10 11:02:28.274,Intermediário
"3,8639",2014-10-10 12:05:26.807,Intermediário
"3,8674",2014-10-10 13:13:19.035,Intermediário
"3,868",2014-10-10 13:13:19.054,Fechamento
"3,854",2014-10-13 10:05:25.342,Abertura
"3,8515",2014-10-13 11:02:26.688,Intermediário
"3,8435",2014-10-13 12:05:25.613,Intermediário
"3,8333",2014-10-13 13:09:33.361,Intermediário
"3,8442",2014-10-13 13:09:33.37,Fechamento
"3,8217",2014-10-14 10:05:25.139,Abertura
"3,8237",2014-10-14 11:03:21.121,Intermediário
"3,8206",2014-10-14 12:03:20.602,Intermediário
"3,816",2014-10-14 13:22:15.427,Intermediário
"3,8215",2014-10-14 13:22:15.436,Fechamento
"3,8735",2014-10-15 10:05:25.367,Abertura
"3,8883",2014-10-15 11:06:32.428,Intermediário
"3,89",2014-10-15 12:12:59.714,Intermediário
"3,8939",2014-10-15 13:03:40.176,Intermediário
"3,8818",2014-10-15 13:03:40.188,Fechamento
"3,989",2014-10-16 10:05:25.006,Abertura
"3,9549",2014-10-16 11:08:39.96,Intermediário
"3,9568",2014-10-16 12:08:13.194,Intermediário
"3,9771",2014-10-16 13:10:18.138,Intermediário
"3,9798",2014-10-16 13:10:18.164,Fechamento
"3,9591",2014-10-17 10:05:23.273,Abertura
"3,9477",2014-10-17 11:04:20.634,Intermediário
"3,936",2014-10-17 12:05:23.948,Intermediário
"3,9085",2014-10-17 13:10:30.541,Intermediário
"3,9371",2014-10-17 13:10:30.552,Fechamento
"3,9527",2014-10-20 10:10:22.89,Abertura
"3,9625",2014-10-20 11:02:27.113,Intermediário
"3,9637",2014-10-20 12:04:18.206,Intermediário
"3,9692",2014-10-20 13:09:58.442,Intermediário
"3,9613",2014-10-20 13:09:58.45,Fechamento
"4,0228",2014-10-21 10:11:20.679,Abertura
"4,0233",2014-10-21 11:08:19.614,Intermediário
"3,9971",2014-10-21 12:10:22.639,Intermediário
"3,9786",2014-10-21 13:04:33.245,Intermediário
"4,001",2014-10-21 13:04:33.267,Fechamento
"3,9881",2014-10-22 10:03:23.039,Abertura
"3,9766",2014-10-22 11:06:23.866,Intermediário
"3,976",2014-10-22 12:11:23.53,Intermediário
"3,9636",2014-10-22 13:12:14.804,Intermediário
"3,9781",2014-10-22 13:12:14.81,Fechamento
"3,9923",2014-10-23 10:11:23.321,Abertura
"4,014",2014-10-23 11:05:24.587,Intermediário
"4,0051",2014-10-23 12:06:21.974,Intermediário
"4,0187",2014-10-23 13:05:33.159,Intermediário
"4,0094",2014-10-23 13:05:33.166,Fechamento
"3,9984",2014-10-24 10:09:20.119,Abertura
"4,0063",2014-10-24 11:06:21.754,Intermediário
"3,9916",2014-10-24 12:07:22.59,Intermediário
"3,9497",2014-10-24 13:10:25.748,Intermediário
"3,9899",2014-10-24 13:10:25.757,Fechamento
"4,1088",2014-10-27 10:03:23.315,Abertura
"4,0803",2014-10-27 11:10:20.619,Intermediário
"4,0699",2014-10-27 12:03:19.562,Intermediário
"4,0769",2014-10-27 13:04:30.026,Intermediário
"4,089",2014-10-27 13:04:30.034,Fechamento
"4,0225",2014-10-28 10:03:21.21,Abertura
"4,0191",2014-10-28 11:06:18.844,Intermediário
"4,0184",2014-10-28 12:05:25.396,Intermediário
"4,0095",2014-10-28 13:07:38.957,Intermediário
"4,0208",2014-10-28 13:07:38.966,Fechamento
"3,9428",2014-10-29 10:11:22.707,Abertura
"3,9133",2014-10-29 11:09:21.616,Intermediário
"3,9189",2014-10-29 12:04:21.209,Intermediário
"3,9306",2014-10-29 13:06:57.4,Intermediário
"3,9319",2014-10-29 13:06:57.407,Fechamento
"3,8757",2014-10-30 10:09:24.818,Abertura
"3,8674",2014-10-30 11:06:21.354,Intermediário
"3,8493",2014-10-30 12:06:22.078,Intermediário
"3,8496",2014-10-30 13:11:53.944,Intermediário
"3,8653",2014-10-30 13:11:53.954,Fechamento
"3,8898",2014-10-31 10:11:22.567,Abertura
"3,9115",2014-10-31 11:06:20.971,Intermediário
"3,9058",2014-10-31 12:09:20.226,Intermediário
"3,9148",2014-10-31 13:11:09.665,Intermediário
"3,9049",2014-10-31 13:11:09.669,Fechamento
"3,9311",2014-11-03 10:04:20.949,Abertura
"3,9772",2014-11-03 11:05:26.102,Intermediário
"3,9896",2014-11-03 12:04:20.954,Intermediário
"3,9918",2014-11-03 13:10:56.495,Intermediário
"3,966",2014-11-03 13:10:56.504,Fechamento
"4,0133",2014-11-04 10:08:22.012,Abertura
"4,0422",2014-11-04 11:09:20.066,Intermediário
"4,0368",2014-11-04 12:05:27.496,Intermediário
"4,0392",2014-11-04 13:12:26.432,Intermediário
"4,0337",2014-11-04 13:12:26.441,Fechamento
"4,0032",2014-11-05 10:04:57.347,Abertura
"4,006",2014-11-05 11:03:21.048,Intermediário
"4,0131",2014-11-05 12:38:26.939,Intermediário
"4,0202",2014-11-05 13:14:49.553,Intermediário
"4,0201",2014-11-05 13:14:49.568,Fechamento
"4,0218",2014-11-06 10:08:18.928,Abertura
"4,0341",2014-11-06 11:03:19.051,Intermediário
"4,0374",2014-11-06 12:08:20.172,Intermediário
"4,0451",2014-11-06 13:07:30.923,Intermediário
"4,0343",2014-11-06 13:07:30.928,Fechamento
"4,0831",2014-11-07 10:10:25.517,Abertura
"4,0882",2014-11-07 11:10:23.743,Intermediário
"4,0692",2014-11-07 12:05:26.474,Intermediário
"4,0462",2014-11-07 13:03:43.787,Intermediário
"4,0755",2014-11-07 13:03:43.797,Fechamento
"4,0369",2014-11-10 10:31:56.376,Abertura
"4,0273",2014-11-10 11:03:29.196,Intermediário
"4,0439",2014-11-10 12:02:41.55,Intermediário
"4,0321",2014-11-10 13:03:34.781,Intermediário
"4,0302",2014-11-10 13:03:34.928,Fechamento
"4,0642",2014-11-11 10:10:24.235,Abertura
"4,0755",2014-11-11 11:04:21.089,Intermediário
"4,0699",2014-11-11 12:03:20.039,Intermediário
"4,0633",2014-11-11 13:09:11.573,Intermediário
"4,0687",2014-11-11 13:09:11.584,Fechamento
"4,0567",2014-11-12 10:03:20.953,Abertura
"4,0524",2014-11-12 11:07:23.088,Intermediário
"4,0516",2014-11-12 12:10:23.069,Intermediário
"4,0129",2014-11-12 13:04:44.592,Intermediário
"4,0382",2014-11-12 13:04:44.611,Fechamento
"4,0422",2014-11-13 10:09:21.014,Abertura
"4,055",2014-11-13 11:05:27.099,Intermediário
"4,0532",2014-11-13 12:02:27.445,Intermediário
"4,0537",2014-11-13 13:04:18.944,Intermediário
"4,0519",2014-11-13 13:04:18.948,Fechamento
"4,0857",2014-11-14 10:08:21.859,Abertura
"4,1089",2014-11-14 11:04:19.345,Intermediário
"4,0807",2014-11-14 12:06:20.58,Intermediário
"4,0717",2014-11-14 13:05:52.608,Intermediário
"4,0777",2014-11-14 13:05:52.618,Fechamento
"4,0858",2014-11-17 10:22:02.862,Abertura
"4,0894",2014-11-17 11:08:20.968,Intermediário
"4,0585",2014-11-17 12:08:23.282,Intermediário
"4,055",2014-11-17 13:04:53.515,Intermediário
"4,0703",2014-11-17 13:04:53.524,Fechamento
"4,0572",2014-11-18 10:08:22.94,Abertura
"4,0653",2014-11-18 11:09:21.617,Intermediário
"4,0717",2014-11-18 12:03:20.433,Intermediário
"4,0669",2014-11-18 13:05:12.682,Intermediário
"4,0636",2014-11-18 13:05:12.687,Fechamento
"4,0571",2014-11-19 10:08:20.672,Abertura
"4,0477",2014-11-19 11:08:20.337,Intermediário
"4,0533",2014-11-19 12:11:19.901,Intermediário
"4,0523",2014-11-19 13:04:30.889,Intermediário
"4,0495",2014-11-19 13:04:30.893,Fechamento
"4,002",2014-11-20 10:10:47.607,Abertura
"4,0076",2014-11-20 11:08:35.532,Intermediário
"3,9847",2014-11-20 12:12:18.195,Intermediário
"3,9926",2014-11-20 13:09:58.544,Intermediário
"4,0025",2014-11-20 13:09:58.555,Fechamento
"3,9854",2014-11-21 10:07:24.437,Abertura
"3,9951",2014-11-21 11:06:21.804,Intermediário
"3,9698",2014-11-21 12:10:21.659,Intermediário
"3,9598",2014-11-21 13:13:43.697,Intermediário
"3,9742",2014-11-21 13:13:43.713,Fechamento
"3,9513",2014-11-24 10:12:34.683,Abertura
"3,973",2014-11-24 11:04:20.604,Intermediário
"3,9633",2014-11-24 12:08:21.663,Intermediário
"3,9755",2014-11-24 13:10:55.451,Intermediário
"3,9667",2014-11-24 13:10:55.459,Fechamento
"3,9613",2014-11-25 10:07:23.759,Abertura
"3,9546",2014-11-25 11:04:22.245,Intermediário
"3,9541",2014-11-25 12:06:20.652,Intermediário
"3,9578",2014-11-25 13:12:08.695,Intermediário
"3,966",2014-11-25 13:12:08.702,Fechamento
"3,9607",2014-11-26 10:04:21.649,Abertura
"3,9583",2014-11-26 11:09:20.082,Intermediário
"3,9669",2014-11-26 12:11:20.208,Intermediário
"3,9536",2014-11-26 13:08:55.888,Intermediário
"3,9635",2014-11-26 13:08:55.919,Fechamento
"3,9547",2014-11-27 10:09:21.306,Abertura
"3,9551",2014-11-27 11:11:19.399,Intermediário
