cotacaoVenda,dataHoraCotacao,tipoBoletim
"2,4498",2011-10-26 12:11:28.738,Intermediário
"2,4419",2011-10-26 13:15:58.726,Intermediário
"2,4328",2011-10-26 13:15:58.735,Fechamento
"2,4334",2011-10-27 10:11:29.987,Abertura
"2,4397",2011-10-27 11:04:28.585,Intermediário
"2,4446",2011-10-27 12:10:34.047,Intermediário
"2,4463",2011-10-27 13:09:00.086,Intermediário
"2,4496",2011-10-27 13:09:00.094,Fechamento
"2,4021",2011-10-28 10:25:16.267,Abertura
"2,4147",2011-10-28 11:06:26.644,Intermediário
"2,4067",2011-10-28 12:09:29.411,Intermediário
"2,4001",2011-10-28 13:07:14.773,Intermediário
"2,4084",2011-10-28 13:07:14.779,Fechamento
"2,3549",2011-10-31 10:05:28.825,Abertura
"2,3614",2011-10-31 11:06:27.004,Intermediário
"2,371",2011-10-31 12:04:25.511,Intermediário
"2,3659",2011-10-31 13:09:33.806,Intermediário
"2,361",2011-10-31 13:09:33.819,Fechamento
"2,401",2011-11-01 10:07:30.275,Abertura
"2,3959",2011-11-01 11:06:26.18,Intermediário
"2,387",2011-11-01 12:06:28.285,Intermediário
"2,3798",2011-11-01 13:05:18.45,Intermediário
"2,3929",2011-11-01 13:05:18.463,Fechamento
"2,3899",2011-11-03 10:07:33.306,Abertura
"2,3677",2011-11-03 11:03:26.945,Intermediário
"2,3646",2011-11-03 12:03:27.56,Intermediário
"2,3816",2011-11-03 13:08:31.372,Intermediário
"2,3753",2011-11-03 13:08:31.379,Fechamento
"2,4019",2011-11-04 10:03:31.482,Abertura
"2,3959",2011-11-04 11:05:38.852,Intermediário
"2,3951",2011-11-04 12:03:27.231,Intermediário
"2,4042",2011-11-04 13:17:53.847,Intermediário
"2,3923",2011-11-04 13:17:53.856,Fechamento
"2,4192",2011-11-07 10:07:38.405,Abertura
"2,4015",2011-11-07 11:07:49.062,Intermediário
"2,4075",2011-11-07 12:06:29.28,Intermediário
"2,4088",2011-11-07 13:29:35.579,Intermediário
"2,4168",2011-11-07 13:29:35.587,Fechamento
"2,4085",2011-11-08 10:25:19.314,Abertura
"2,4054",2011-11-08 11:06:34.901,Intermediário
"2,4035",2011-11-08 12:11:28.727,Intermediário
"2,4146",2011-11-08 13:11:28.013,Intermediário
"2,416",2011-11-08 13:11:28.113,Fechamento
"2,396",2011-11-09 10:04:45.181,Abertura
"2,3884",2011-11-09 11:07:28.771,Intermediário
"2,3811",2011-11-09 12:11:26.857,Intermediário
"2,3785",2011-11-09 13:11:08.055,Intermediário
"2,3792",2011-11-09 13:11:08.066,Fechamento
"2,4003",2011-11-10 10:11:29.644,Abertura
"2,3999",2011-11-10 11:11:05.329,Intermediário
"2,395",2011-11-10 12:08:37.83,Intermediário
"2,3949",2011-11-10 13:08:10.787,Intermediário
"2,3921",2011-11-10 13:08:10.795,Fechamento
"2,3974",2011-11-11 10:10:30.262,Abertura
"2,3957",2011-11-11 11:21:15.641,Intermediário
"2,3949",2011-11-11 12:09:27.846,Intermediário
"2,3967",2011-11-11 13:05:13.239,Intermediário
"2,4017",2011-11-11 13:05:13.248,Fechamento
"2,4091",2011-11-14 10:07:49.173,Abertura
"2,412",2011-11-14 11:06:17.24,Intermediário
"2,4064",2011-11-14 12:08:27.002,Intermediário
"2,4058",2011-11-14 13:06:15.382,Intermediário
"2,4041",2011-11-14 13:06:15.392,Fechamento
"2,3999",2011-11-16 10:07:29.322,Abertura
"2,3975",2011-11-16 11:02:45.013,Intermediário
"2,3932",2011-11-16 12:11:27.954,Intermediário
"2,3977",2011-11-16 13:07:09.747,Intermediário
"2,4014",2011-11-16 13:07:09.761,Fechamento
"2,4044",2011-11-17 10:09:29.187,Abertura
"2,398",2011-11-17 11:07:29.576,Intermediário
"2,4003",2011-11-17 12:02:34.554,Intermediário
"2,39",2011-11-17 13:08:47.734,Intermediário
"2,4002",2011-11-17 13:08:47.742,Fechamento
"2,4077",2011-11-18 10:10:32.381,Abertura
"2,4039",2011-11-18 11:05:26.725,Intermediário
"2,4034",2011-11-18 12:05:21.627,Intermediário
"2,4083",2011-11-18 13:03:27.576,Intermediário
"2,3993",2011-11-18 13:03:27.595,Fechamento
"2,43",2011-11-21 10:07:30.697,Abertura
"2,4266",2011-11-21 11:10:28.406,Intermediário
"2,4268",2011-11-21 12:07:28.612,Intermediário
"2,4375",2011-11-21 13:10:51.237,Intermediário
"2,4294",2011-11-21 13:10:51.25,Fechamento
"2,4402",2011-11-22 10:07:31.924,Abertura
"2,4455",2011-11-22 11:06:26.682,Intermediário
"2,446",2011-11-22 12:08:26.561,Intermediário
"2,4459",2011-11-22 13:11:51.81,Intermediário
"2,4431",2011-11-22 13:11:51.822,Fechamento
"2,4602",2011-11-23 10:03:29.484,Abertura
"2,4661",2011-11-23 11:02:37.905,Intermediário
"2,4699",2011-11-23 12:11:27.255,Intermediário
"2,4768",2011-11-23 13:06:39.367,Intermediário
"2,465",2011-11-23 13:06:39.379,Fechamento
"2,48",2011-11-24 10:02:35.036,Abertura
"2,4851",2011-11-24 11:08:26.998,Intermediário
"2,4919",2011-11-24 12:05:28.181,Intermediário
"2,513",2011-11-24 13:11:03.573,Intermediário
"2,4876",2011-11-24 13:11:03.581,Fechamento
"2,5103",2011-11-25 10:05:30.594,Abertura
"2,5176",2011-11-25 11:03:31.726,Intermediário
"2,5096",2011-11-25 12:04:28.005,Intermediário
"2,4936",2011-11-25 13:06:57.634,Intermediário
"2,5122",2011-11-25 13:06:57.642,Fechamento
"2,4972",2011-11-28 10:07:30.378,Abertura
"2,4926",2011-11-28 11:06:28.02,Intermediário
"2,4803",2011-11-28 12:10:25.368,Intermediário
"2,4755",2011-11-28 13:10:49.81,Intermediário
"2,4868",2011-11-28 13:10:49.829,Fechamento
"2,4742",2011-11-29 10:11:30.16,Abertura
"2,4647",2011-11-29 11:05:24.599,Intermediário
"2,4632",2011-11-29 12:02:29.536,Intermediário
"2,4652",2011-11-29 13:10:05.021,Intermediário
"2,4664",2011-11-29 13:10:05.039,Fechamento
"2,4316",2011-11-30 10:17:57.201,Abertura
"2,4255",2011-11-30 11:08:31.757,Intermediário
"2,4274",2011-11-30 12:15:40.816,Intermediário
"2,4279",2011-11-30 13:10:04.46,Intermediário
"2,4416",2011-11-30 13:10:04.474,Fechamento
"2,4209",2011-12-01 10:06:33.835,Abertura
"2,4188",2011-12-01 11:08:26.54,Intermediário
"2,4215",2011-12-01 12:09:29.096,Intermediário
"2,4105",2011-12-01 13:04:08.337,Intermediário
"2,4174",2011-12-01 13:04:08.357,Fechamento
"2,4048",2011-12-02 10:04:29.28,Abertura
"2,4158",2011-12-02 11:04:29.306,Intermediário
"2,404",2011-12-02 12:07:29.037,Intermediário
"2,4107",2011-12-02 13:06:02.9,Intermediário
"2,4049",2011-12-02 13:06:02.917,Fechamento
"2,3962",2011-12-05 10:09:29.312,Abertura
"2,3968",2011-12-05 11:04:30.529,Intermediário
"2,3983",2011-12-05 12:03:25.595,Intermediário
"2,4021",2011-12-05 13:03:44.242,Intermediário
"2,4017",2011-12-05 13:03:44.254,Fechamento
"2,397",2011-12-06 10:06:30.056,Abertura
"2,3983",2011-12-06 11:06:29.432,Intermediário
"2,3994",2011-12-06 12:09:27.304,Intermediário
"2,3969",2011-12-06 13:10:57.79,Intermediário
"2,3971",2011-12-06 13:10:57.813,Fechamento
"2,4096",2011-12-07 10:09:32.162,Abertura
"2,4032",2011-12-07 11:09:28.116,Intermediário
"2,4005",2011-12-07 12:11:31.091,Intermediário
"2,4024",2011-12-07 13:12:30.149,Intermediário
"2,4057",2011-12-07 13:12:30.157,Fechamento
"2,4057",2011-12-08 10:03:30.06,Abertura
"2,4013",2011-12-08 11:07:27.974,Intermediário
"2,3933",2011-12-08 12:09:29.151,Intermediário
"2,3999",2011-12-08 13:02:47.728,Intermediário
"2,3915",2011-12-08 13:02:47.737,Fechamento
"2,4289",2011-12-09 10:05:28.424,Abertura
"2,4236",2011-12-09 11:06:18.556,Intermediário
"2,4264",2011-12-09 12:10:28.416,Intermediário
"2,4203",2011-12-09 13:04:38.016,Intermediário
"2,4242",2011-12-09 13:04:38.022,Fechamento
"2,4098",2011-12-12 10:02:38.271,Abertura
"2,4156",2011-12-12 11:06:27.54,Intermediário
"2,4123",2011-12-12 12:02:36.281,Intermediário
"2,421",2011-12-12 13:04:51.458,Intermediário
"2,4129",2011-12-12 13:04:51.472,Fechamento
"2,4382",2011-12-13 10:06:29.186,Abertura
"2,4306",2011-12-13 11:02:31.159,Intermediário
"2,4258",2011-12-13 12:03:30.863,Intermediário
"2,4253",2011-12-13 13:09:57.797,Intermediário
"2,4296",2011-12-13 13:09:57.807,Fechamento
"2,4333",2011-12-14 10:03:45.735,Abertura
"2,4257",2011-12-14 11:07:31.213,Intermediário
"2,4311",2011-12-14 12:11:27.092,Intermediário
"2,437",2011-12-14 13:12:01.755,Intermediário
"2,4316",2011-12-14 13:12:01.764,Fechamento
"2,4275",2011-12-15 10:09:30.663,Abertura
"2,4221",2011-12-15 11:11:28.313,Intermediário
"2,4196",2011-12-15 12:02:52.789,Intermediário
"2,4228",2011-12-15 13:13:04.423,Intermediário
"2,4255",2011-12-15 13:13:04.435,Fechamento
"2,4101",2011-12-16 10:02:32.345,Abertura
"2,4125",2011-12-16 11:06:27.661,Intermediário
"2,4114",2011-12-16 12:10:27.209,Intermediário
"2,4043",2011-12-16 13:11:34.62,Intermediário
"2,4054",2011-12-16 13:11:34.63,Fechamento
"2,4185",2011-12-19 10:08:30.227,Abertura
"2,4266",2011-12-19 11:06:29.092,Intermediário
"2,4292",2011-12-19 12:07:33.029,Intermediário
"2,4251",2011-12-19 13:04:36.327,Intermediário
"2,4251",2011-12-19 13:04:36.348,Fechamento
"2,4278",2011-12-20 10:02:56.144,Abertura
"2,4306",2011-12-20 11:06:27.942,Intermediário
"2,4224",2011-12-20 12:06:27.557,Intermediário
"2,4154",2011-12-20 13:11:42.089,Intermediário
"2,4282",2011-12-20 13:11:42.104,Fechamento
"2,425",2011-12-21 10:05:28.409,Abertura
"2,4249",2011-12-21 11:08:28.831,Intermediário
"2,4218",2011-12-21 12:07:29.998,Intermediário
"2,4252",2011-12-21 13:06:53.832,Intermediário
"2,4199",2011-12-21 13:06:53.845,Fechamento
"2,4203",2011-12-22 10:07:33.084,Abertura
"2,4251",2011-12-22 11:11:26.858,Intermediário
"2,4244",2011-12-22 12:11:28.103,Intermediário
"2,4256",2011-12-22 13:11:34.408,Intermediário
"2,4241",2011-12-22 13:11:34.419,Fechamento
"2,4163",2011-12-23 10:04:31.247,Abertura
"2,4239",2011-12-23 11:07:30.699,Intermediário
"2,4267",2011-12-23 12:04:47.78,Intermediário
"2,4273",2011-12-23 13:08:21.156,Intermediário
"2,4199",2011-12-23 13:08:21.163,Fechamento
"2,423",2011-12-26 10:03:28.659,Abertura
"2,4264",2011-12-26 11:05:26.52,Intermediário
"2,4309",2011-12-26 12:03:25.932,Intermediário
"2,4298",2011-12-26 13:05:19.365,Intermediário
"2,4273",2011-12-26 13:05:19.379,Fechamento
"2,4258",2011-12-27 10:07:30.081,Abertura
"2,4259",2011-12-27 11:03:26.563,Intermediário
"2,4315",2011-12-27 12:04:27.502,Intermediário
"2,4301",2011-12-27 13:10:52.586,Intermediário
"2,4285",2011-12-27 13:10:52.594,Fechamento
"2,4301",2011-12-28 10:11:29.977,Abertura
"2,4329",2011-12-28 11:10:26.992,Intermediário
"2,432",2011-12-28 12:04:26.335,Intermediário
"2,4312",2011-12-28 13:16:42.796,Intermediário
"2,4204",2011-12-28 13:16:42.805,Fechamento
"2,4227",2011-12-29 10:10:40.756,Abertura
"2,4211",2011-12-29 11:04:50.715,Intermediário
"2,4138",2011-12-29 12:08:33.664,Intermediário
"2,4153",2011-12-29 13:12:34.043,Intermediário
"2,423",2011-12-29 13:12:34.052,Fechamento
"2,4271",2011-12-30 10:02:07.751,Abertura
"2,4263",2011-12-30 11:03:23.975,Intermediário
"2,429",2011-12-30 12:02:23.766,Intermediário
"2,4342",2011-12-30 13:02:18.353,Intermediário
"2,4342",2011-12-30 13:02:18.36,Fechamento
"2,4119",2012-01-02 10:02:38.38,Abertura
"2,4192",2012-01-02 11:04:28.617,Intermediário
"2,4186",2012-01-02 12:09:26.91,Intermediário
"2,4189",2012-01-02 13:05:50.315,Intermediário
"2,4165",2012-01-02 13:05:50.33,Fechamento
"2,4124",2012-01-03 10:08:29.345,Abertura
"2,4096",2012-01-03 11:06:27.5,Intermediário
"2,4029",2012-01-03 12:03:26.736,Intermediário
"2,3976",2012-01-03 13:06:40.799,Intermediário
"2,4057",2012-01-03 13:06:40.81,Fechamento
"2,3753",2012-01-04 10:11:30.575,Abertura
"2,3716",2012-01-04 11:04:31.2,Intermediário
"2,3599",2012-01-04 12:10:28.542,Intermediário
"2,3648",2012-01-04 13:09:47.16,Intermediário
"2,3677",2012-01-04 13:09:47.168,Fechamento
"2,3671",2012-01-05 10:03:28.122,Abertura
"2,3563",2012-01-05 11:07:28.996,Intermediário
"2,3504",2012-01-05 12:05:29.903,Intermediário
"2,3487",2012-01-05 13:15:24.16,Intermediário
"2,3511",2012-01-05 13:15:24.169,Fechamento
"2,357",2012-01-06 10:08:30.273,Abertura
"2,3537",2012-01-06 11:11:30.708,Intermediário
"2,3478",2012-01-06 12:10:31.148,Intermediário
"2,3544",2012-01-06 13:09:54.879,Intermediário
"2,3458",2012-01-06 13:09:54.909,Fechamento
"2,3588",2012-01-09 10:09:30.221,Abertura
"2,3506",2012-01-09 11:04:29.773,Intermediário
"2,351",2012-01-09 12:08:26.131,Intermediário
"2,3474",2012-01-09 13:03:03.44,Intermediário
"2,3493",2012-01-09 13:03:03.456,Fechamento
"2,3108",2012-01-10 10:06:29.311,Abertura
"2,3077",2012-01-10 11:02:32.555,Intermediário
"2,3063",2012-01-10 12:07:29.033,Intermediário
"2,3054",2012-01-10 13:07:18.909,Intermediário
"2,307",2012-01-10 13:07:18.925,Fechamento
"2,296",2012-01-11 10:10:35.688,Abertura
"2,294",2012-01-11 11:11:27.144,Intermediário
"2,2911",2012-01-11 12:11:42.441,Intermediário
"2,2891",2012-01-11 13:06:42.043,Intermediário
"2,2881",2012-01-11 13:06:42.05,Fechamento
"2,2791",2012-01-12 10:02:35.847,Abertura
"2,2806",2012-01-12 11:11:29.491,Intermediário
"2,2816",2012-01-12 12:03:27.543,Intermediário
"2,2892",2012-01-12 13:05:39.125,Intermediário
"2,2907",2012-01-12 13:05:39.135,Fechamento
"2,2724",2012-01-13 10:02:29.976,Abertura
"2,2748",2012-01-13 11:11:26.508,Intermediário
"2,2745",2012-01-13 12:09:27.391,Intermediário
"2,2759",2012-01-13 13:06:08.7,Intermediário
"2,2636",2012-01-13 13:06:08.708,Fechamento
"2,2607",2012-01-16 10:02:33.527,Abertura
"2,2618",2012-01-16 11:11:29.166,Intermediário
"2,2595",2012-01-16 12:03:27.698,Intermediário
"2,2597",2012-01-16 13:11:59.943,Intermediário
"2,2607",2012-01-16 13:11:59.959,Fechamento
"2,2671",2012-01-17 10:03:31.114,Abertura
"2,2689",2012-01-17 11:07:29.732,Intermediário
"2,2602",2012-01-17 12:03:27.1,Intermediário
"2,2648",2012-01-17 13:06:49.177,Intermediário
"2,2594",2012-01-17 13:06:49.186,Fechamento
"2,2811",2012-01-18 10:06:28.542,Abertura
"2,2812",2012-01-18 11:04:27.756,Intermediário
"2,2765",2012-01-18 12:10:27.764,Intermediário
"2,2848",2012-01-18 13:03:43.494,Intermediário
"2,2842",2012-01-18 13:03:43.507,Fechamento
"2,2734",2012-01-19 10:20:45.881,Abertura
"2,2807",2012-01-19 11:09:29.941,Intermediário
"2,2773",2012-01-19 12:10:29.748,Intermediário
"2,2768",2012-01-19 13:11:01.437,Intermediário
"2,275",2012-01-19 13:11:01.447,Fechamento
"2,2807",2012-01-20 10:07:42.796,Abertura
"2,2827",2012-01-20 11:09:30.954,Intermediário
"2,2827",2012-01-20 12:04:29.039,Intermediário
"2,2821",2012-01-20 13:14:44.876,Intermediário
"2,2835",2012-01-20 13:14:44.895,Fechamento
"2,2754",2012-01-23 10:07:22.237,Abertura
"2,2784",2012-01-23 11:08:47.862,Intermediário
"2,2859",2012-01-23 12:04:26.829,Intermediário
"2,2866",2012-01-23 13:09:51.463,Intermediário
"2,2846",2012-01-23 13:09:51.481,Fechamento
"2,2943",2012-01-24 10:02:31.578,Abertura
"2,2898",2012-01-24 11:10:32.468,Intermediário
"2,2877",2012-01-24 12:10:28.292,Intermediário
"2,2923",2012-01-24 13:07:59.817,Intermediário
"2,2891",2012-01-24 13:07:59.839,Fechamento
"2,2842",2012-01-25 10:06:37.11,Abertura
"2,2842",2012-01-25 11:06:35.155,Intermediário
"2,2846",2012-01-25 12:02:56.047,Intermediário
"2,2842",2012-01-25 13:08:37.873,Intermediário
"2,2835",2012-01-25 13:08:37.885,Fechamento
"2,2854",2012-01-26 10:06:29.244,Abertura
"2,2843",2012-01-26 11:09:28.444,Intermediário
"2,2916",2012-01-26 12:04:29.408,Intermediário
"2,2905",2012-01-26 13:10:36.118,Intermediário
"2,2896",2012-01-26 13:10:36.13,Fechamento
"2,2876",2012-01-27 10:07:32.613,Abertura
"2,2924",2012-01-27 11:11:34.292,Intermediário
"2,2862",2012-01-27 12:03:33.686,Intermediário
"2,2908",2012-01-27 13:06:41.859,Intermediário
"2,29",2012-01-27 13:06:41.869,Fechamento
"2,2949",2012-01-30 10:03:31.127,Abertura
"2,2928",2012-01-30 11:05:31.53,Intermediário
"2,2944",2012-01-30 12:03:28.416,Intermediário
"2,298",2012-01-30 13:07:56.229,Intermediário
"2,2953",2012-01-30 13:07:56.243,Fechamento
"2,2881",2012-01-31 10:04:31.402,Abertura
"2,2909",2012-01-31 11:04:27.081,Intermediário
"2,2902",2012-01-31 12:02:30.55,Intermediário
"2,2917",2012-01-31 13:06:53.822,Intermediário
"2,2854",2012-01-31 13:06:53.837,Fechamento
"2,2817",2012-02-01 10:04:30.75,Abertura
"2,2929",2012-02-01 11:08:31.218,Intermediário
"2,292",2012-02-01 12:06:31.915,Intermediário
"2,2839",2012-02-01 13:10:38.357,Intermediário
"2,2886",2012-02-01 13:10:38.372,Fechamento
"2,2798",2012-02-02 10:06:29.031,Abertura
"2,2735",2012-02-02 11:10:27.188,Intermediário
"2,2729",2012-02-02 12:06:28.795,Intermediário
"2,2707",2012-02-02 13:03:57.971,Intermediário
"2,2775",2012-02-02 13:03:57.977,Fechamento
"2,2651",2012-02-03 10:05:30.332,Abertura
"2,2652",2012-02-03 11:06:30.854,Intermediário
"2,2581",2012-02-03 12:08:28.072,Intermediário
"2,2589",2012-02-03 13:19:12.607,Intermediário
"2,2569",2012-02-03 13:19:12.618,Fechamento
"2,2583",2012-02-06 10:06:33.754,Abertura
"2,2555",2012-02-06 11:02:43.513,Intermediário
"2,2482",2012-02-06 12:08:29.748,Intermediário
"2,2468",2012-02-06 13:04:07.032,Intermediário
"2,2546",2012-02-06 13:04:07.056,Fechamento
"2,268",2012-02-07 10:10:28.169,Abertura
"2,2662",2012-02-07 11:03:26.87,Intermediário
"2,27",2012-02-07 12:08:43.528,Intermediário
"2,2747",2012-02-07 13:17:40.674,Intermediário
"2,2771",2012-02-07 13:17:40.692,Fechamento
"2,2869",2012-02-08 10:03:29.4,Abertura
"2,2858",2012-02-08 11:02:37.419,Intermediário
"2,2776",2012-02-08 12:09:27.453,Intermediário
"2,2756",2012-02-08 13:08:35.208,Intermediário
"2,2807",2012-02-08 13:08:35.216,Fechamento
"2,2851",2012-02-09 10:05:32.73,Abertura
"2,2851",2012-02-09 11:08:26.684,Intermediário
"2,29",2012-02-09 12:07:29.567,Intermediário
"2,2874",2012-02-09 13:08:09.579,Intermediário
"2,293",2012-02-09 13:08:09.603,Fechamento
"2,2827",2012-02-10 10:07:33.105,Abertura
"2,2757",2012-02-10 11:09:27.972,Intermediário
"2,2772",2012-02-10 12:05:29.007,Intermediário
"2,2748",2012-02-10 13:04:52.51,Intermediário
"2,2745",2012-02-10 13:04:52.52,Fechamento
"2,2721",2012-02-13 10:03:30.883,Abertura
"2,2776",2012-02-13 11:08:26.337,Intermediário
"2,2738",2012-02-13 12:04:27.499,Intermediário
"2,2717",2012-02-13 13:09:34.459,Intermediário
"2,2709",2012-02-13 13:09:34.485,Fechamento
"2,2623",2012-02-14 10:09:30.304,Abertura
"2,2625",2012-02-14 11:03:27.439,Intermediário
"2,2629",2012-02-14 12:06:29.345,Intermediário
"2,2618",2012-02-14 13:10:34.086,Intermediário
"2,2605",2012-02-14 13:10:34.1,Fechamento
"2,2562",2012-02-15 10:02:34.751,Abertura
"2,2505",2012-02-15 11:07:40.169,Intermediário
"2,2477",2012-02-15 12:04:30.03,Intermediário
"2,2464",2012-02-15 13:11:31.3,Intermediário
"2,2465",2012-02-15 13:11:31.307,Fechamento
"2,2561",2012-02-16 10:06:30.211,Abertura
"2,2543",2012-02-16 11:02:38.496,Intermediário
"2,2524",2012-02-16 12:03:26.799,Intermediário
"2,2494",2012-02-16 13:10:39.123,Intermediário
"2,259",2012-02-16 13:10:39.133,Fechamento
"2,252",2012-02-17 10:03:28.858,Abertura
"2,2561",2012-02-17 11:05:27.224,Intermediário
"2,2559",2012-02-17 12:08:33.538,Intermediário
"2,2589",2012-02-17 13:09:26.727,Intermediário
"2,2577",2012-02-17 13:09:26.764,Fechamento
"2,2664",2012-02-22 13:35:28.981,Abertura
"2,2593",2012-02-22 14:35:27.5,Intermediário
"2,2598",2012-02-22 15:39:50.476,Intermediário
"2,2633",2012-02-22 15:39:50.501,Fechamento
"2,2607",2012-02-23 10:05:29.347,Abertura
"2,2644",2012-02-23 11:03:26.728,Intermediário
"2,2637",2012-02-23 12:06:26.75,Intermediário
"2,2713",2012-02-23 13:09:35.683,Intermediário
"2,2636",2012-02-23 13:09:35.692,Fechamento
"2,2931",2012-02-24 10:09:29.89,Abertura
"2,2948",2012-02-24 11:07:45.244,Intermediário
"2,2921",2012-02-24 12:10:29.341,Intermediário
"2,2991",2012-02-24 13:07:15.768,Intermediário
"2,3002",2012-02-24 13:07:15.779,Fechamento
"2,2927",2012-02-27 10:04:27.596,Abertura
"2,2891",2012-02-27 11:09:30.66,Intermediário
"2,2874",2012-02-27 12:09:26.915,Intermediário
"2,2852",2012-02-27 13:09:42.564,Intermediário
"2,2891",2012-02-27 13:09:42.579,Fechamento
"2,2878",2012-02-28 10:08:33.572,Abertura
"2,2886",2012-02-28 11:04:30.443,Intermediário
"2,2883",2012-02-28 12:07:33.689,Intermediário
"2,2849",2012-02-28 13:10:45.917,Intermediário
"2,2853",2012-02-28 13:10:45.926,Fechamento
"2,2855",2012-02-29 10:10:30.983,Abertura
"2,2922",2012-02-29 11:08:30.286,Intermediário
"2,3058",2012-02-29 12:09:26.495,Intermediário
"2,2971",2012-02-29 13:08:07.795,Intermediário
"2,2866",2012-02-29 13:08:07.822,Fechamento
"2,2901",2012-03-01 10:04:29.601,Abertura
"2,2772",2012-03-01 11:08:26.186,Intermediário
"2,2809",2012-03-01 12:05:27.714,Intermediário
"2,2827",2012-03-01 13:03:06.242,Intermediário
"2,2865",2012-03-01 13:03:06.261,Fechamento
"2,276",2012-03-02 10:19:55.038,Abertura
"2,2769",2012-03-02 11:05:34.207,Intermediário
"2,2792",2012-03-02 12:04:28.687,Intermediário
"2,281",2012-03-02 13:13:36.268,Intermediário
"2,2775",2012-03-02 13:13:36.296,Fechamento
"2,2819",2012-03-05 10:06:36.02,Abertura
"2,2891",2012-03-05 11:03:32.134,Intermediário
"2,2894",2012-03-05 12:10:30.063,Intermediário
"2,2963",2012-03-05 13:13:57.336,Intermediário
"2,291",2012-03-05 13:13:57.363,Fechamento
"2,2974",2012-03-06 10:03:29.868,Abertura
"2,3068",2012-03-06 11:10:37.912,Intermediário
"2,3096",2012-03-06 12:06:36.3,Intermediário
"2,3064",2012-03-06 13:07:40.48,Intermediário
"2,3028",2012-03-06 13:07:40.489,Fechamento
"2,3225",2012-03-07 10:07:35.882,Abertura
"2,321",2012-03-07 11:08:26.891,Intermediário
"2,3204",2012-03-07 12:05:30.442,Intermediário
"2,3231",2012-03-07 13:25:37.118,Intermediário
"2,3219",2012-03-07 13:25:37.129,Fechamento
"2,3316",2012-03-08 10:03:32.153,Abertura
"2,3423",2012-03-08 11:08:30.002,Intermediário
"2,3495",2012-03-08 12:07:31.046,Intermediário
"2,3576",2012-03-08 13:10:26.499,Intermediário
"2,3482",2012-03-08 13:10:26.511,Fechamento
"2,3357",2012-03-09 10:10:33.42,Abertura
"2,3314",2012-03-09 11:07:30.847,Intermediário
"2,3329",2012-03-09 12:06:28.317,Intermediário
"2,3423",2012-03-09 13:12:42.739,Intermediário
"2,3314",2012-03-09 13:12:42.747,Fechamento
"2,3791",2012-03-12 10:07:33.695,Abertura
"2,379",2012-03-12 11:09:26.611,Intermediário
"2,3847",2012-03-12 12:11:28.986,Intermediário
"2,3915",2012-03-12 13:10:40.623,Intermediário
"2,3858",2012-03-12 13:10:40.643,Fechamento
"2,3795",2012-03-13 10:11:34.95,Abertura
"2,3775",2012-03-13 11:05:29.757,Intermediário
"2,3601",2012-03-13 12:10:30.54,Intermediário
"2,3545",2012-03-13 13:08:42.811,Intermediário
"2,373",2012-03-13 13:08:42.824,Fechamento
"2,3594",2012-03-14 10:05:31.494,Abertura
"2,369",2012-03-14 11:03:28.641,Intermediário
"2,3745",2012-03-14 12:11:40.413,Intermediário
"2,3684",2012-03-14 13:04:35.987,Intermediário
"2,3632",2012-03-14 13:04:35.995,Fechamento
"2,3467",2012-03-15 10:04:31.593,Abertura
"2,3481",2012-03-15 11:02:42.111,Intermediário
"2,3522",2012-03-15 12:08:29.092,Intermediário
"2,3607",2012-03-15 13:08:17.379,Intermediário
"2,3534",2012-03-15 13:08:17.387,Fechamento
"2,3605",2012-03-16 10:05:38.984,Abertura
"2,3706",2012-03-16 11:03:31.171,Intermediário
"2,3773",2012-03-16 12:05:42.281,Intermediário
"2,3758",2012-03-16 13:04:52.59,Intermediário
"2,3733",2012-03-16 13:04:52.627,Fechamento
"2,381",2012-03-19 10:06:32.298,Abertura
"2,3807",2012-03-19 11:08:32.926,Intermediário
"2,3874",2012-03-19 12:04:33.661,Intermediário
"2,3951",2012-03-19 13:08:02.624,Intermediário
"2,3955",2012-03-19 13:08:02.645,Fechamento
"2,4121",2012-03-20 10:10:32.989,Abertura
"2,4181",2012-03-20 11:08:29.227,Intermediário
"2,4148",2012-03-20 12:11:31.069,Intermediário
"2,4093",2012-03-20 13:13:13.63,Intermediário
"2,4138",2012-03-20 13:13:13.647,Fechamento
"2,4125",2012-03-21 10:10:35.232,Abertura
"2,4157",2012-03-21 11:07:34.835,Intermediário
"2,4129",2012-03-21 12:06:30.68,Intermediário
"2,4099",2012-03-21 13:10:05.323,Intermediário
"2,4098",2012-03-21 13:10:05.341,Fechamento
"2,4017",2012-03-22 10:09:33.837,Abertura
"2,3998",2012-03-22 11:06:30.237,Intermediário
"2,405",2012-03-22 12:09:37.89,Intermediário
"2,4081",2012-03-22 13:10:54.999,Intermediário
"2,4086",2012-03-22 13:10:55.008,Fechamento
"2,4125",2012-03-23 10:15:08.152,Abertura
"2,413",2012-03-23 11:07:35.99,Intermediário
"2,4137",2012-03-23 12:05:37.656,Intermediário
"2,4096",2012-03-23 13:12:25.943,Intermediário
"2,4131",2012-03-23 13:12:25.954,Fechamento
"2,41",2012-03-26 10:03:35.869,Abertura
"2,4161",2012-03-26 11:10:35.121,Intermediário
"2,4189",2012-03-26 12:05:26.906,Intermediário
"2,4218",2012-03-26 13:04:56.907,Intermediário
"2,4179",2012-03-26 13:04:56.971,Fechamento
"2,4254",2012-03-27 10:03:41.444,Abertura
